date,restaurant_id,dish_id,dish_name,category,price,unit_cost,promotion,day_of_week,holiday,temperature,rainfall,units_prepared,units_sold,units_wasted,waste_reason,opening_inventory,closing_inventory
2026-06-22,R001,D02,Paneer Butter Masala,Main,220,95,0,Monday,0,30.0,0.0,46,40,10,expiry,4,0
2026-06-22,R001,D03,Dal Tadka,Side,120,38,0,Monday,0,30.0,0.0,37,34,3,expiry,0,0
2026-06-22,R001,D04,Veg Fried Rice,Main,150,55,0,Monday,0,30.0,0.0,41,34,7,other,0,0
2026-06-22,R001,D05,Butter Naan,Bread,45,12,0,Monday,0,30.0,0.0,110,91,19,expiry,0,0
2026-06-23,R001,D01,Biryani,Main,180,80,0,Tuesday,0,30.3,0.0,75,64,11,expiry,0,0
2026-06-23,R001,D02,Paneer Butter Masala,Main,220,95,0,Tuesday,0,30.3,0.0,48,35,13,expiry,0,0
2026-06-23,R001,D03,Dal Tadka,Side,120,38,0,Tuesday,0,30.3,0.0,36,31,7,expiry,2,0
2026-06-23,R001,D04,Veg Fried Rice,Main,150,55,0,Tuesday,0,30.3,0.0,44,36,8,expiry,0,0
2026-06-23,R001,D05,Butter Naan,Bread,45,12,0,Tuesday,0,30.3,0.0,110,85,25,expiry,0,0
2026-06-24,R001,D01,Biryani,Main,180,80,0,Wednesday,0,32.3,0.0,75,69,8,expiry,2,0
2026-06-24,R001,D02,Paneer Butter Masala,Main,220,95,1,Wednesday,0,32.3,0.0,49,49,2,overproduction,2,0
2026-06-24,R001,D03,Dal Tadka,Side,120,38,0,Wednesday,0,32.3,0.0,36,34,2,overproduction,0,0
2026-06-24,R001,D04,Veg Fried Rice,Main,150,55,1,Wednesday,0,32.3,0.0,46,42,4,expiry,0,0
2026-06-24,R001,D05,Butter Naan,Bread,45,12,0,Wednesday,0,32.3,0.0,120,82,38,overproduction,0,0
2026-06-25,R001,D01,Biryani,Main,180,80,0,Thursday,0,29.7,0.0,85,65,20,overproduction,0,0
2026-06-25,R001,D02,Paneer Butter Masala,Main,220,95,0,Thursday,0,29.7,0.0,51,37,14,expiry,0,0
2026-06-25,R001,D03,Dal Tadka,Side,120,38,0,Thursday,0,29.7,0.0,37,28,9,prep_error,0,0
2026-06-25,R001,D04,Veg Fried Rice,Main,150,55,0,Thursday,0,29.7,0.0,47,45,2,overproduction,0,0
2026-06-25,R001,D05,Butter Naan,Bread,45,12,0,Thursday,0,29.7,0.0,120,85,35,overproduction,0,0
2026-06-26,R001,D01,Biryani,Main,180,80,0,Friday,0,32.7,0.0,100,74,26,expiry,0,0
2026-06-26,R001,D02,Paneer Butter Masala,Main,220,95,0,Friday,0,32.7,0.0,59,50,13,overproduction,4,0
2026-06-26,R001,D03,Dal Tadka,Side,120,38,0,Friday,0,32.7,0.0,36,31,5,overproduction,0,0
2026-06-26,R001,D04,Veg Fried Rice,Main,150,55,0,Friday,0,32.7,0.0,52,42,10,prep_error,0,0
2026-06-26,R001,D05,Butter Naan,Bread,45,12,0,Friday,0,32.7,0.0,140,112,28,other,0,0
2026-06-27,R001,D01,Biryani,Main,180,80,0,Saturday,0,32.4,0.0,115,95,20,overproduction,0,0
2026-06-27,R001,D02,Paneer Butter Masala,Main,220,95,0,Saturday,0,32.4,0.0,65,52,13,overproduction,0,0
2026-06-27,R001,D03,Dal Tadka,Side,120,38,0,Saturday,0,32.4,0.0,43,35,8,expiry,0,0
2026-06-27,R001,D04,Veg Fried Rice,Main,150,55,0,Saturday,0,32.4,0.0,55,48,9,overproduction,2,0
2026-06-27,R001,D05,Butter Naan,Bread,45,12,0,Saturday,0,32.4,0.0,150,113,37,expiry,0,0
2026-06-28,R001,D01,Biryani,Main,180,80,0,Sunday,0,32.2,0.0,110,92,18,overproduction,0,0
2026-06-28,R001,D02,Paneer Butter Masala,Main,220,95,0,Sunday,0,32.2,0.0,63,48,15,overproduction,0,0
2026-06-28,R001,D03,Dal Tadka,Side,120,38,0,Sunday,0,32.2,0.0,48,39,13,overproduction,4,0
2026-06-28,R001,D04,Veg Fried Rice,Main,150,55,0,Sunday,0,32.2,0.0,53,41,12,expiry,0,0
2026-06-28,R001,D05,Butter Naan,Bread,45,12,0,Sunday,0,32.2,0.0,150,130,24,overproduction,4,0
2026-06-29,R001,D01,Biryani,Main,180,80,0,Monday,0,28.5,0.0,70,62,8,overproduction,0,0
2026-06-29,R001,D02,Paneer Butter Masala,Main,220,95,0,Monday,0,28.5,0.0,47,39,8,overproduction,0,0
2026-06-29,R001,D03,Dal Tadka,Side,120,38,0,Monday,0,28.5,0.0,42,30,14,overproduction,2,0
2026-06-29,R001,D04,Veg Fried Rice,Main,150,55,0,Monday,0,28.5,0.0,45,33,14,overproduction,2,0
2026-06-29,R001,D05,Butter Naan,Bread,45,12,0,Monday,0,28.5,0.0,110,83,27,overproduction,0,0
2026-06-30,R001,D01,Biryani,Main,180,80,0,Tuesday,0,29.6,0.0,75,65,10,overproduction,0,0
2026-06-30,R001,D02,Paneer Butter Masala,Main,220,95,1,Tuesday,0,29.6,0.0,48,48,0,none,0,0
2026-06-30,R001,D03,Dal Tadka,Side,120,38,0,Tuesday,0,29.6,0.0,39,33,6,overproduction,0,0
2026-06-30,R001,D04,Veg Fried Rice,Main,150,55,1,Tuesday,0,29.6,0.0,47,47,0,none,0,0
2026-06-30,R001,D05,Butter Naan,Bread,45,12,0,Tuesday,0,29.6,0.0,110,102,8,overproduction,0,0
2026-07-01,R001,D01,Biryani,Main,180,80,0,Wednesday,0,28.5,0.0,75,65,14,overproduction,4,0
2026-07-01,R001,D02,Paneer Butter Masala,Main,220,95,1,Wednesday,0,28.5,0.0,51,51,0,none,0,0
2026-07-01,R001,D03,Dal Tadka,Side,120,38,0,Wednesday,0,28.5,0.0,38,27,13,expiry,2,0
2026-07-01,R001,D04,Veg Fried Rice,Main,150,55,1,Wednesday,0,28.5,0.0,50,40,14,overproduction,4,0
2026-07-01,R001,D05,Butter Naan,Bread,45,12,0,Wednesday,0,28.5,0.0,120,95,25,overproduction,0,0
2026-07-02,R001,D01,Biryani,Main,180,80,0,Thursday,0,30.4,0.0,80,66,14,overproduction,0,0
2026-07-02,R001,D02,Paneer Butter Masala,Main,220,95,0,Thursday,0,30.4,0.0,53,38,15,overproduction,0,0
2026-07-02,R001,D03,Dal Tadka,Side,120,38,0,Thursday,0,30.4,0.0,36,28,8,overproduction,0,0
2026-07-02,R001,D04,Veg Fried Rice,Main,150,55,0,Thursday,0,30.4,0.0,51,36,15,prep_error,0,0
2026-07-02,R001,D05,Butter Naan,Bread,45,12,0,Thursday,0,30.4,0.0,120,101,19,overproduction,0,0
2026-07-03,R001,D01,Biryani,Main,180,80,0,Friday,0,31.3,0.0,100,76,24,other,0,0
2026-07-03,R001,D02,Paneer Butter Masala,Main,220,95,0,Friday,0,31.3,0.0,60,43,17,overproduction,0,0
2026-07-03,R001,D03,Dal Tadka,Side,120,38,0,Friday,0,31.3,0.0,35,28,7,overproduction,0,0
2026-07-03,R001,D04,Veg Fried Rice,Main,150,55,0,Friday,0,31.3,0.0,52,45,11,overproduction,4,0
2026-07-03,R001,D05,Butter Naan,Bread,45,12,0,Friday,0,31.3,0.0,140,100,40,overproduction,0,0
2026-07-04,R001,D01,Biryani,Main,180,80,0,Saturday,0,29.8,0.0,120,104,16,expiry,0,0
2026-07-04,R001,D02,Paneer Butter Masala,Main,220,95,0,Saturday,0,29.8,0.0,66,57,11,prep_error,2,0
2026-07-04,R001,D03,Dal Tadka,Side,120,38,0,Saturday,0,29.8,0.0,41,30,11,overproduction,0,0
2026-07-04,R001,D04,Veg Fried Rice,Main,150,55,0,Saturday,0,29.8,0.0,56,42,16,overproduction,2,0
2026-07-04,R001,D05,Butter Naan,Bread,45,12,0,Saturday,0,29.8,0.0,160,126,34,overproduction,0,0
2026-07-05,R001,D01,Biryani,Main,180,80,0,Sunday,0,28.3,0.0,110,86,26,expiry,2,0
2026-07-05,R001,D02,Paneer Butter Masala,Main,220,95,0,Sunday,0,28.3,0.0,63,50,15,overproduction,2,0
2026-07-05,R001,D03,Dal Tadka,Side,120,38,0,Sunday,0,28.3,0.0,44,33,11,overproduction,0,0
2026-07-05,R001,D04,Veg Fried Rice,Main,150,55,0,Sunday,0,28.3,0.0,51,36,19,overproduction,4,0
2026-07-05,R001,D05,Butter Naan,Bread,45,12,0,Sunday,0,28.3,0.0,150,104,46,overproduction,0,0
2026-07-06,R001,D01,Biryani,Main,180,80,0,Monday,0,27.5,19.226029542294043,75,42,33,prep_error,0,0
2026-07-06,R001,D02,Paneer Butter Masala,Main,220,95,0,Monday,0,27.5,19.226029542294043,49,31,20,overproduction,2,0
2026-07-06,R001,D03,Dal Tadka,Side,120,38,0,Monday,0,27.5,19.226029542294043,38,32,10,overproduction,4,0
2026-07-06,R001,D04,Veg Fried Rice,Main,150,55,0,Monday,0,27.5,19.226029542294043,44,26,20,prep_error,2,0
2026-07-06,R001,D05,Butter Naan,Bread,45,12,0,Monday,0,27.5,19.226029542294043,110,82,30,expiry,2,0
2026-07-07,R001,D01,Biryani,Main,180,80,0,Tuesday,0,28.7,28.770102880397395,70,47,23,overproduction,0,0
2026-07-07,R001,D02,Paneer Butter Masala,Main,220,95,0,Tuesday,0,28.7,28.770102880397395,49,30,19,overproduction,0,0
2026-07-07,R001,D03,Dal Tadka,Side,120,38,0,Tuesday,0,28.7,28.770102880397395,36,29,9,overproduction,2,0
2026-07-07,R001,D04,Veg Fried Rice,Main,150,55,0,Tuesday,0,28.7,28.770102880397395,44,28,18,prep_error,2,0
2026-07-07,R001,D05,Butter Naan,Bread,45,12,0,Tuesday,0,28.7,28.770102880397395,110,92,20,overproduction,2,0
2026-07-08,R001,D01,Biryani,Main,180,80,0,Wednesday,0,25.7,11.790539682592433,70,49,21,overproduction,0,0
2026-07-08,R001,D02,Paneer Butter Masala,Main,220,95,1,Wednesday,0,25.7,11.790539682592433,47,38,9,overproduction,0,0
2026-07-08,R001,D03,Dal Tadka,Side,120,38,0,Wednesday,0,25.7,11.790539682592433,34,26,8,other,0,0
2026-07-08,R001,D04,Veg Fried Rice,Main,150,55,1,Wednesday,0,25.7,11.790539682592433,43,37,6,overproduction,0,0
2026-07-08,R001,D05,Butter Naan,Bread,45,12,0,Wednesday,0,25.7,11.790539682592433,120,78,42,overproduction,0,0
2026-07-09,R001,D01,Biryani,Main,180,80,0,Thursday,0,28.1,20.912798713994736,75,53,22,expiry,0,0
2026-07-09,R001,D02,Paneer Butter Masala,Main,220,95,0,Thursday,0,28.1,20.912798713994736,47,30,17,overproduction,0,0
2026-07-09,R001,D03,Dal Tadka,Side,120,38,0,Thursday,0,28.1,20.912798713994736,33,25,12,overproduction,4,0
2026-07-09,R001,D04,Veg Fried Rice,Main,150,55,0,Thursday,0,28.1,20.912798713994736,43,28,15,other,0,0
2026-07-09,R001,D05,Butter Naan,Bread,45,12,0,Thursday,0,28.1,20.912798713994736,120,76,44,overproduction,0,0
2026-07-10,R001,D01,Biryani,Main,180,80,0,Friday,0,25.7,23.180022496999232,85,61,24,expiry,0,0
2026-07-10,R001,D02,Paneer Butter Masala,Main,220,95,0,Friday,0,25.7,23.180022496999232,52,36,20,expiry,4,0
2026-07-10,R001,D03,Dal Tadka,Side,120,38,0,Friday,0,25.7,23.180022496999232,32,24,8,overproduction,0,0
2026-07-10,R001,D04,Veg Fried Rice,Main,150,55,0,Friday,0,25.7,23.180022496999232,44,31,13,overproduction,0,0
2026-07-10,R001,D05,Butter Naan,Bread,45,12,0,Friday,0,25.7,23.180022496999232,130,108,24,overproduction,2,0
2026-07-11,R001,D01,Biryani,Main,180,80,0,Saturday,0,27.8,0.0,100,88,12,expiry,0,0
2026-07-11,R001,D02,Paneer Butter Masala,Main,220,95,1,Saturday,0,27.8,0.0,56,54,4,expiry,2,0
2026-07-11,R001,D03,Dal Tadka,Side,120,38,0,Saturday,0,27.8,0.0,37,31,6,overproduction,0,0
2026-07-11,R001,D04,Veg Fried Rice,Main,150,55,1,Saturday,0,27.8,0.0,44,44,0,none,0,0
2026-07-11,R001,D05,Butter Naan,Bread,45,12,0,Saturday,0,27.8,0.0,140,105,35,overproduction,0,0
2026-07-12,R001,D01,Biryani,Main,180,80,0,Sunday,0,26.4,0.0,90,87,3,overproduction,0,0
2026-07-12,R001,D02,Paneer Butter Masala,Main,220,95,0,Sunday,0,26.4,0.0,53,45,8,overproduction,0,0
2026-07-12,R001,D03,Dal Tadka,Side,120,38,0,Sunday,0,26.4,0.0,41,35,6,prep_error,0,0
2026-07-12,R001,D04,Veg Fried Rice,Main,150,55,0,Sunday,0,26.4,0.0,41,36,5,overproduction,0,0
2026-07-12,R001,D05,Butter Naan,Bread,45,12,0,Sunday,0,26.4,0.0,130,96,36,overproduction,2,0
2026-07-13,R001,D01,Biryani,Main,180,80,0,Monday,0,25.9,0.0,60,49,11,expiry,0,0
2026-07-13,R001,D02,Paneer Butter Masala,Main,220,95,0,Monday,0,25.9,0.0,40,31,11,other,2,0
2026-07-13,R001,D03,Dal Tadka,Side,120,38,0,Monday,0,25.9,0.0,37,28,9,overproduction,0,0
2026-07-13,R001,D04,Veg Fried Rice,Main,150,55,0,Monday,0,25.9,0.0,36,34,2,prep_error,0,0
2026-07-13,R001,D05,Butter Naan,Bread,45,12,0,Monday,0,25.9,0.0,100,92,8,prep_error,0,0
2026-07-14,R001,D01,Biryani,Main,180,80,0,Tuesday,0,24.9,0.0,60,54,6,expiry,0,0
2026-07-14,R001,D02,Paneer Butter Masala,Main,220,95,0,Tuesday,0,24.9,0.0,41,36,5,expiry,0,0
2026-07-14,R001,D03,Dal Tadka,Side,120,38,0,Tuesday,0,24.9,0.0,34,26,8,expiry,0,0
2026-07-14,R001,D04,Veg Fried Rice,Main,150,55,0,Tuesday,0,24.9,0.0,39,31,8,overproduction,0,0
2026-07-14,R001,D05,Butter Naan,Bread,45,12,0,Tuesday,0,24.9,0.0,100,81,23,expiry,4,0
2026-07-15,R001,D01,Biryani,Main,180,80,0,Wednesday,0,25.5,0.0,65,53,12,expiry,0,0
2026-07-15,R001,D02,Paneer Butter Masala,Main,220,95,1,Wednesday,0,25.5,0.0,43,42,1,overproduction,0,0
2026-07-15,R001,D03,Dal Tadka,Side,120,38,0,Wednesday,0,25.5,0.0,32,30,2,overproduction,0,0
2026-07-15,R001,D04,Veg Fried Rice,Main,150,55,1,Wednesday,0,25.5,0.0,40,40,0,none,0,0
2026-07-15,R001,D05,Butter Naan,Bread,45,12,0,Wednesday,0,25.5,0.0,110,87,23,overproduction,0,0
2026-07-16,R001,D01,Biryani,Main,180,80,0,Thursday,1,26.7,0.0,70,70,0,none,0,0
2026-07-16,R001,D02,Paneer Butter Masala,Main,220,95,0,Thursday,1,26.7,0.0,45,45,0,none,0,0
2026-07-16,R001,D03,Dal Tadka,Side,120,38,0,Thursday,1,26.7,0.0,32,32,0,none,0,0
2026-07-16,R001,D04,Veg Fried Rice,Main,150,55,0,Thursday,1,26.7,0.0,42,44,2,overproduction,4,0
2026-07-16,R001,D05,Butter Naan,Bread,45,12,0,Thursday,1,26.7,0.0,110,110,0,none,0,0
2026-07-17,R001,D01,Biryani,Main,180,80,0,Friday,0,27.3,0.0,90,82,8,overproduction,0,0
2026-07-17,R001,D02,Paneer Butter Masala,Main,220,95,0,Friday,0,27.3,0.0,54,45,9,prep_error,0,0
2026-07-17,R001,D03,Dal Tadka,Side,120,38,0,Friday,0,27.3,0.0,32,24,8,overproduction,0,0
2026-07-17,R001,D04,Veg Fried Rice,Main,150,55,0,Friday,0,27.3,0.0,47,33,14,other,0,0
2026-07-17,R001,D05,Butter Naan,Bread,45,12,0,Friday,0,27.3,0.0,130,96,34,prep_error,0,0
2026-07-18,R001,D01,Biryani,Main,180,80,0,Saturday,0,26.3,0.0,110,91,19,overproduction,0,0
2026-07-18,R001,D02,Paneer Butter Masala,Main,220,95,0,Saturday,0,26.3,0.0,61,50,13,prep_error,2,0
2026-07-18,R001,D03,Dal Tadka,Side,120,38,0,Saturday,0,26.3,0.0,38,32,6,expiry,0,0
2026-07-18,R001,D04,Veg Fried Rice,Main,150,55,0,Saturday,0,26.3,0.0,50,43,9,expiry,2,0
2026-07-18,R001,D05,Butter Naan,Bread,45,12,0,Saturday,0,26.3,0.0,140,111,29,overproduction,0,0
2026-07-19,R001,D01,Biryani,Main,180,80,0,Sunday,0,27.4,0.0,100,90,14,overproduction,4,0
2026-07-19,R001,D02,Paneer Butter Masala,Main,220,95,0,Sunday,0,27.4,0.0,57,47,10,overproduction,0,0
2026-07-19,R001,D03,Dal Tadka,Side,120,38,0,Sunday,0,27.4,0.0,42,37,5,overproduction,0,0
2026-07-19,R001,D04,Veg Fried Rice,Main,150,55,0,Sunday,0,27.4,0.0,47,39,10,expiry,2,0
2026-07-19,R001,D05,Butter Naan,Bread,45,12,0,Sunday,0,27.4,0.0,140,129,11,overproduction,0,0
2026-07-20,R001,D01,Biryani,Main,180,80,0,Monday,0,29.0,0.0,70,63,7,expiry,0,0
2026-07-20,R001,D02,Paneer Butter Masala,Main,220,95,0,Monday,0,29.0,0.0,45,37,10,overproduction,2,0
2026-07-20,R001,D03,Dal Tadka,Side,120,38,0,Monday,0,29.0,0.0,38,33,5,overproduction,0,0
2026-07-20,R001,D04,Veg Fried Rice,Main,150,55,0,Monday,0,29.0,0.0,42,35,11,overproduction,4,0
2026-07-20,R001,D05,Butter Naan,Bread,45,12,0,Monday,0,29.0,0.0,110,76,34,expiry,0,0
2026-07-21,R001,D01,Biryani,Main,180,80,0,Tuesday,0,24.6,0.0,70,62,10,expiry,2,0
2026-07-21,R001,D02,Paneer Butter Masala,Main,220,95,0,Tuesday,0,24.6,0.0,47,34,13,overproduction,0,0
2026-07-21,R001,D03,Dal Tadka,Side,120,38,0,Tuesday,0,24.6,0.0,37,30,7,expiry,0,0
2026-07-21,R001,D04,Veg Fried Rice,Main,150,55,0,Tuesday,0,24.6,0.0,43,38,5,expiry,0,0
2026-07-21,R001,D05,Butter Naan,Bread,45,12,0,Tuesday,0,24.6,0.0,110,75,35,overproduction,0,0
2026-07-22,R001,D01,Biryani,Main,180,80,0,Wednesday,0,24.6,0.0,75,58,19,other,2,0
2026-07-22,R001,D02,Paneer Butter Masala,Main,220,95,1,Wednesday,0,24.6,0.0,47,46,3,prep_error,2,0
2026-07-22,R001,D03,Dal Tadka,Side,120,38,0,Wednesday,0,24.6,0.0,36,24,12,overproduction,0,0
2026-07-22,R001,D04,Veg Fried Rice,Main,150,55,1,Wednesday,0,24.6,0.0,46,46,0,none,0,0
2026-07-22,R001,D05,Butter Naan,Bread,45,12,0,Wednesday,0,24.6,0.0,110,84,26,overproduction,0,0
2026-07-23,R001,D01,Biryani,Main,180,80,0,Thursday,0,22.6,0.0,80,65,15,overproduction,0,0
2026-07-23,R001,D02,Paneer Butter Masala,Main,220,95,0,Thursday,0,22.6,0.0,50,50,0,none,0,0
2026-07-23,R001,D03,Dal Tadka,Side,120,38,0,Thursday,0,22.6,0.0,34,33,1,expiry,0,0
2026-07-23,R001,D04,Veg Fried Rice,Main,150,55,0,Thursday,0,22.6,0.0,48,43,7,overproduction,2,0
2026-07-23,R001,D05,Butter Naan,Bread,45,12,0,Thursday,0,22.6,0.0,120,93,27,overproduction,0,0
2026-07-24,R001,D01,Biryani,Main,180,80,0,Friday,0,26.5,0.0,95,94,1,expiry,0,0
2026-07-24,R001,D02,Paneer Butter Masala,Main,220,95,0,Friday,0,26.5,0.0,57,51,6,overproduction,0,0
2026-07-24,R001,D03,Dal Tadka,Side,120,38,0,Friday,0,26.5,0.0,33,29,4,overproduction,0,0
2026-07-24,R001,D04,Veg Fried Rice,Main,150,55,0,Friday,0,26.5,0.0,50,37,13,overproduction,0,0
2026-07-24,R001,D05,Butter Naan,Bread,45,12,0,Friday,0,26.5,0.0,130,107,25,other,2,0
2026-07-25,R001,D01,Biryani,Main,180,80,0,Saturday,0,26.5,0.0,120,103,17,expiry,0,0
2026-07-25,R001,D02,Paneer Butter Masala,Main,220,95,0,Saturday,0,26.5,0.0,65,55,12,overproduction,2,0
2026-07-25,R001,D03,Dal Tadka,Side,120,38,0,Saturday,0,26.5,0.0,41,37,4,overproduction,0,0
2026-07-25,R001,D04,Veg Fried Rice,Main,150,55,0,Saturday,0,26.5,0.0,54,41,13,overproduction,0,0
2026-07-25,R001,D05,Butter Naan,Bread,45,12,0,Saturday,0,26.5,0.0,150,108,42,overproduction,0,0
2026-07-26,R001,D01,Biryani,Main,180,80,0,Sunday,0,23.2,0.0,110,86,26,overproduction,2,0
2026-07-26,R001,D02,Paneer Butter Masala,Main,220,95,0,Sunday,0,23.2,0.0,63,43,24,overproduction,4,0
2026-07-26,R001,D03,Dal Tadka,Side,120,38,0,Sunday,0,23.2,0.0,45,37,8,prep_error,0,0
2026-07-26,R001,D04,Veg Fried Rice,Main,150,55,0,Sunday,0,23.2,0.0,50,39,13,overproduction,2,0
2026-07-26,R001,D05,Butter Naan,Bread,45,12,0,Sunday,0,23.2,0.0,140,120,20,overproduction,0,0
2026-07-27,R001,D01,Biryani,Main,180,80,0,Monday,0,25.3,0.0,75,64,11,overproduction,0,0
2026-07-27,R001,D02,Paneer Butter Masala,Main,220,95,0,Monday,0,25.3,0.0,48,38,12,expiry,2,0
2026-07-27,R001,D03,Dal Tadka,Side,120,38,0,Monday,0,25.3,0.0,41,34,7,expiry,0,0
2026-07-27,R001,D04,Veg Fried Rice,Main,150,55,0,Monday,0,25.3,0.0,44,32,12,other,0,0
2026-07-27,R001,D05,Butter Naan,Bread,45,12,0,Monday,0,25.3,0.0,100,81,19,prep_error,0,0
2026-07-28,R001,D01,Biryani,Main,180,80,0,Tuesday,0,26.1,0.0,75,60,15,overproduction,0,0
2026-07-28,R001,D02,Paneer Butter Masala,Main,220,95,0,Tuesday,0,26.1,0.0,49,39,12,overproduction,2,0
2026-07-28,R001,D03,Dal Tadka,Side,120,38,0,Tuesday,0,26.1,0.0,38,35,3,overproduction,0,0
2026-07-28,R001,D04,Veg Fried Rice,Main,150,55,0,Tuesday,0,26.1,0.0,45,37,8,overproduction,0,0
2026-07-28,R001,D05,Butter Naan,Bread,45,12,0,Tuesday,0,26.1,0.0,110,82,30,overproduction,2,0
2026-07-29,R001,D01,Biryani,Main,180,80,0,Wednesday,0,24.6,0.0,80,68,12,other,0,0
2026-07-29,R001,D02,Paneer Butter Masala,Main,220,95,1,Wednesday,0,24.6,0.0,51,51,0,none,0,0
2026-07-29,R001,D03,Dal Tadka,Side,120,38,0,Wednesday,0,24.6,0.0,38,27,13,other,2,0
2026-07-29,R001,D04,Veg Fried Rice,Main,150,55,1,Wednesday,0,24.6,0.0,46,45,1,expiry,0,0
2026-07-29,R001,D05,Butter Naan,Bread,45,12,0,Wednesday,0,24.6,0.0,110,96,14,other,0,0
2026-07-30,R001,D01,Biryani,Main,180,80,0,Thursday,0,25.4,0.0,85,63,22,overproduction,0,0
2026-07-30,R001,D02,Paneer Butter Masala,Main,220,95,0,Thursday,0,25.4,0.0,53,40,15,overproduction,2,0
2026-07-30,R001,D03,Dal Tadka,Side,120,38,0,Thursday,0,25.4,0.0,37,27,10,overproduction,0,0
2026-07-30,R001,D04,Veg Fried Rice,Main,150,55,0,Thursday,0,25.4,0.0,47,39,8,expiry,0,0
2026-07-30,R001,D05,Butter Naan,Bread,45,12,0,Thursday,0,25.4,0.0,120,102,18,overproduction,0,0
2026-07-31,R001,D01,Biryani,Main,180,80,0,Friday,0,24.4,30.938271795353295,105,65,40,other,0,0
2026-07-31,R001,D02,Paneer Butter Masala,Main,220,95,0,Friday,0,24.4,30.938271795353295,59,31,30,expiry,2,0
2026-07-31,R001,D03,Dal Tadka,Side,120,38,0,Friday,0,24.4,30.938271795353295,35,23,12,overproduction,0,0
2026-07-31,R001,D04,Veg Fried Rice,Main,150,55,0,Friday,0,24.4,30.938271795353295,49,30,19,overproduction,0,0
2026-07-31,R001,D05,Butter Naan,Bread,45,12,0,Friday,0,24.4,30.938271795353295,140,97,43,expiry,0,0
2026-08-01,R001,D01,Biryani,Main,180,80,0,Saturday,0,22.3,25.72891861904561,115,93,22,overproduction,0,0
2026-08-01,R001,D02,Paneer Butter Masala,Main,220,95,0,Saturday,0,22.3,25.72891861904561,61,42,21,overproduction,2,0
2026-08-01,R001,D03,Dal Tadka,Side,120,38,0,Saturday,0,22.3,25.72891861904561,41,31,10,prep_error,0,0
2026-08-01,R001,D04,Veg Fried Rice,Main,150,55,0,Saturday,0,22.3,25.72891861904561,50,34,20,expiry,4,0
2026-08-01,R001,D05,Butter Naan,Bread,45,12,0,Saturday,0,22.3,25.72891861904561,150,96,54,overproduction,0,0
2026-08-02,R001,D01,Biryani,Main,180,80,0,Sunday,0,25.6,19.064478307116747,105,82,23,overproduction,0,0
2026-08-02,R001,D02,Paneer Butter Masala,Main,220,95,1,Sunday,0,25.6,19.064478307116747,56,50,6,expiry,0,0
2026-08-02,R001,D03,Dal Tadka,Side,120,38,0,Sunday,0,25.6,19.064478307116747,44,35,11,other,2,0
2026-08-02,R001,D04,Veg Fried Rice,Main,150,55,1,Sunday,0,25.6,19.064478307116747,46,44,2,overproduction,0,0
2026-08-02,R001,D05,Butter Naan,Bread,45,12,0,Sunday,0,25.6,19.064478307116747,140,111,29,expiry,0,0
2026-08-03,R001,D01,Biryani,Main,180,80,0,Monday,0,26.0,6.3846838736361295,70,47,25,overproduction,2,0
2026-08-03,R001,D02,Paneer Butter Masala,Main,220,95,0,Monday,0,26.0,6.3846838736361295,44,31,13,expiry,0,0
2026-08-03,R001,D03,Dal Tadka,Side,120,38,0,Monday,0,26.0,6.3846838736361295,39,34,7,overproduction,2,0
2026-08-03,R001,D04,Veg Fried Rice,Main,150,55,0,Monday,0,26.0,6.3846838736361295,41,27,14,prep_error,0,0
2026-08-03,R001,D05,Butter Naan,Bread,45,12,0,Monday,0,26.0,6.3846838736361295,100,74,26,overproduction,0,0
2026-08-04,R001,D01,Biryani,Main,180,80,0,Tuesday,0,25.1,33.32385091486073,70,60,10,prep_error,0,0
2026-08-04,R001,D02,Paneer Butter Masala,Main,220,95,0,Tuesday,0,25.1,33.32385091486073,44,29,17,overproduction,2,0
2026-08-04,R001,D03,Dal Tadka,Side,120,38,0,Tuesday,0,25.1,33.32385091486073,36,29,11,expiry,4,0
2026-08-04,R001,D04,Veg Fried Rice,Main,150,55,0,Tuesday,0,25.1,33.32385091486073,42,29,13,overproduction,0,0
2026-08-04,R001,D05,Butter Naan,Bread,45,12,0,Tuesday,0,25.1,33.32385091486073,100,76,24,overproduction,0,0
2026-08-05,R001,D01,Biryani,Main,180,80,0,Wednesday,0,22.6,0.0,70,68,2,overproduction,0,0
2026-08-05,R001,D02,Paneer Butter Masala,Main,220,95,1,Wednesday,0,22.6,0.0,43,43,0,none,0,0
2026-08-05,R001,D03,Dal Tadka,Side,120,38,0,Wednesday,0,22.6,0.0,34,29,7,overproduction,2,0
2026-08-05,R001,D04,Veg Fried Rice,Main,150,55,1,Wednesday,0,22.6,0.0,42,42,0,none,0,0
2026-08-05,R001,D05,Butter Naan,Bread,45,12,0,Wednesday,0,22.6,0.0,110,91,21,overproduction,2,0
2026-08-06,R001,D01,Biryani,Main,180,80,0,Thursday,0,22.9,0.0,75,74,1,overproduction,0,0
2026-08-06,R001,D02,Paneer Butter Masala,Main,220,95,0,Thursday,0,22.9,0.0,43,39,4,expiry,0,0
2026-08-06,R001,D03,Dal Tadka,Side,120,38,0,Thursday,0,22.9,0.0,34,25,11,expiry,2,0
2026-08-06,R001,D04,Veg Fried Rice,Main,150,55,0,Thursday,0,22.9,0.0,42,34,8,overproduction,0,0
2026-08-06,R001,D05,Butter Naan,Bread,45,12,0,Thursday,0,22.9,0.0,110,87,23,expiry,0,0
